sample,shared_reads,total_reads_EBV,total_reads_HCMV,total_reads_HHV6B,total_reads_HHV7,total_reads_HSV1_KOS,total_reads_HSV2_StrainG,total_reads_KSHV,total_reads_VZV_Ellen,total_reads_combined_herpes_viruses,unique_to_EBV,unique_to_HCMV,unique_to_HHV6B,unique_to_HHV7,unique_to_HSV1_KOS,unique_to_HSV2_StrainG,unique_to_KSHV,unique_to_VZV_Ellen,unique_to_combined_herpes_viruses,virus_1,virus_2
SRR22753392,0,1,,,,,,2,,,1,,,,,,2,,,EBV,KSHV
SRR22753392,0,1,,1,,,,,,,1,,1,,,,,,,EBV,HHV6B
SRR22753392,1,1,,,,,,,,77,0,,,,,,,,76,EBV,combined_herpes_viruses
SRR22753392,0,,0,,0,,,,,,,0,,0,,,,,,HCMV,HHV7
SRR22753392,0,,0,,,,,,0,,,0,,,,,,0,,HCMV,VZV_Ellen
SRR22753392,0,,0,,,104,,,,,,0,,,104,,,,,HCMV,HSV1_KOS
SRR22753392,0,,0,,,,1,,,,,0,,,,1,,,,HCMV,HSV2_StrainG
SRR22753392,0,,0,,,,,2,,,,0,,,,,2,,,HCMV,KSHV
SRR22753392,0,,0,1,,,,,,,,0,1,,,,,,,HCMV,HHV6B
SRR22753392,0,,0,,,,,,,77,,0,,,,,,,77,HCMV,combined_herpes_viruses
SRR22753392,0,,,,0,,,,0,,,,,0,,,,0,,HHV7,VZV_Ellen
SRR22753392,0,,,,0,104,,,,,,,,0,104,,,,,HHV7,HSV1_KOS
SRR22753392,0,,,,0,,1,,,,,,,0,,1,,,,HHV7,HSV2_StrainG
SRR22753392,0,,,,0,,,2,,,,,,0,,,2,,,HHV7,KSHV
SRR22753392,0,,,1,0,,,,,,,,1,0,,,,,,HHV7,HHV6B
SRR22753392,0,,,,0,,,,,77,,,,0,,,,,77,HHV7,combined_herpes_viruses
SRR22753392,0,,,,,104,,,0,,,,,,104,,,0,,VZV_Ellen,HSV1_KOS
SRR22753392,0,,,,,,1,,0,,,,,,,1,,0,,VZV_Ellen,HSV2_StrainG
SRR22753392,0,,,,,,,2,0,,,,,,,,2,0,,VZV_Ellen,KSHV
SRR22753392,0,,,1,,,,,0,,,,1,,,,,0,,VZV_Ellen,HHV6B
SRR22753392,0,,,,,,,,0,77,,,,,,,,0,77,VZV_Ellen,combined_herpes_viruses
SRR22753392,0,,,,,104,1,,,,,,,,104,1,,,,HSV1_KOS,HSV2_StrainG
SRR22753392,0,,,,,104,,2,,,,,,,104,,2,,,HSV1_KOS,KSHV
SRR22753392,0,,,1,,104,,,,,,,1,,104,,,,,HSV1_KOS,HHV6B
SRR22753392,57,,,,,104,,,,77,,,,,47,,,,20,HSV1_KOS,combined_herpes_viruses
SRR22753392,0,,,,,,1,2,,,,,,,,1,2,,,HSV2_StrainG,KSHV
SRR22753392,0,,,1,,,1,,,,,,1,,,1,,,,HSV2_StrainG,HHV6B
SRR22753392,0,,,,,,1,,,77,,,,,,1,,,77,HSV2_StrainG,combined_herpes_viruses
SRR22753392,1,,,1,,,,2,,,,,0,,,,1,,,KSHV,HHV6B
SRR22753392,1,,,,,,,2,,77,,,,,,,1,,76,KSHV,combined_herpes_viruses
SRR22753392,1,,,1,,,,,,77,,,0,,,,,,76,HHV6B,combined_herpes_viruses
SRR22753392,1,1,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753392,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753392,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753392,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753392,104,,,,,104,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753392,1,,,,,,1,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753392,2,,,,,,,2,,,,,,,,,0,,,KSHV,KSHV
SRR22753392,1,,,1,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753392,77,,,,,,,,,77,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753561,0,0,0,,,,,,,,0,0,,,,,,,,EBV,HCMV
SRR22753561,0,0,,,,136,,,,,0,,,,136,,,,,EBV,HSV1_KOS
SRR22753561,0,0,,5,,,,,,,0,,5,,,,,,,EBV,HHV6B
SRR22753561,0,0,,,,,4,,,,0,,,,,4,,,,EBV,HSV2_StrainG
SRR22753561,0,0,,,,,,6,,,0,,,,,,6,,,EBV,KSHV
SRR22753561,0,0,,,0,,,,,,0,,,0,,,,,,EBV,HHV7
SRR22753561,0,,0,,,136,,,,,,0,,,136,,,,,HCMV,HSV1_KOS
SRR22753561,0,,0,5,,,,,,,,0,5,,,,,,,HCMV,HHV6B
SRR22753561,0,,0,,,,4,,,,,0,,,,4,,,,HCMV,HSV2_StrainG
SRR22753561,0,,0,,,,,6,,,,0,,,,,6,,,HCMV,KSHV
SRR22753561,0,,0,,0,,,,,,,0,,0,,,,,,HCMV,HHV7
SRR22753561,0,,,5,,136,,,,,,,5,,136,,,,,HSV1_KOS,HHV6B
SRR22753561,0,,,,,136,4,,,,,,,,136,4,,,,HSV1_KOS,HSV2_StrainG
SRR22753561,0,,,,,136,,6,,,,,,,136,,6,,,HSV1_KOS,KSHV
SRR22753561,0,,,,0,136,,,,,,,,0,136,,,,,HSV1_KOS,HHV7
SRR22753561,2,,,5,,,4,,,,,,3,,,2,,,,HHV6B,HSV2_StrainG
SRR22753561,3,,,5,,,,6,,,,,2,,,,3,,,HHV6B,KSHV
SRR22753561,0,,,5,0,,,,,,,,5,0,,,,,,HHV6B,HHV7
SRR22753561,2,,,,,,4,6,,,,,,,,2,4,,,HSV2_StrainG,KSHV
SRR22753561,0,,,,0,,4,,,,,,,0,,4,,,,HSV2_StrainG,HHV7
SRR22753561,0,,,,0,,,6,,,,,,0,,,6,,,KSHV,HHV7
SRR22753561,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753561,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753561,136,,,,,136,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753561,5,,,5,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753561,4,,,,,,4,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753561,6,,,,,,,6,,,,,,,,,0,,,KSHV,KSHV
SRR22753561,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753582,0,,1,,1,,,,,,,1,,1,,,,,,HCMV,HHV7
SRR22753582,0,0,1,,,,,,,,0,1,,,,,,,,HCMV,EBV
SRR22753582,0,,1,,,,,,0,,,1,,,,,,0,,HCMV,VZV_Ellen
SRR22753582,0,,1,,,,2,,,,,1,,,,2,,,,HCMV,HSV2_StrainG
SRR22753582,0,,1,,,,,1,,,,1,,,,,1,,,HCMV,KSHV
SRR22753582,0,,1,,,,,,,116,,1,,,,,,,116,HCMV,combined_herpes_viruses
SRR22753582,0,,1,,,166,,,,,,1,,,166,,,,,HCMV,HSV1_KOS
SRR22753582,0,,1,3,,,,,,,,1,3,,,,,,,HCMV,HHV6B
SRR22753582,0,0,,,1,,,,,,0,,,1,,,,,,HHV7,EBV
SRR22753582,0,,,,1,,,,0,,,,,1,,,,0,,HHV7,VZV_Ellen
SRR22753582,0,,,,1,,2,,,,,,,1,,2,,,,HHV7,HSV2_StrainG
SRR22753582,0,,,,1,,,1,,,,,,1,,,1,,,HHV7,KSHV
SRR22753582,0,,,,1,,,,,116,,,,1,,,,,116,HHV7,combined_herpes_viruses
SRR22753582,0,,,,1,166,,,,,,,,1,166,,,,,HHV7,HSV1_KOS
SRR22753582,0,,,3,1,,,,,,,,3,1,,,,,,HHV7,HHV6B
SRR22753582,0,0,,,,,,,0,,0,,,,,,,0,,EBV,VZV_Ellen
SRR22753582,0,0,,,,,2,,,,0,,,,,2,,,,EBV,HSV2_StrainG
SRR22753582,0,0,,,,,,1,,,0,,,,,,1,,,EBV,KSHV
SRR22753582,0,0,,,,,,,,116,0,,,,,,,,116,EBV,combined_herpes_viruses
SRR22753582,0,0,,,,166,,,,,0,,,,166,,,,,EBV,HSV1_KOS
SRR22753582,0,0,,3,,,,,,,0,,3,,,,,,,EBV,HHV6B
SRR22753582,0,,,,,,2,,0,,,,,,,2,,0,,VZV_Ellen,HSV2_StrainG
SRR22753582,0,,,,,,,1,0,,,,,,,,1,0,,VZV_Ellen,KSHV
SRR22753582,0,,,,,,,,0,116,,,,,,,,0,116,VZV_Ellen,combined_herpes_viruses
SRR22753582,0,,,,,166,,,0,,,,,,166,,,0,,VZV_Ellen,HSV1_KOS
SRR22753582,0,,,3,,,,,0,,,,3,,,,,0,,VZV_Ellen,HHV6B
SRR22753582,0,,,,,,2,1,,,,,,,,2,1,,,HSV2_StrainG,KSHV
SRR22753582,0,,,,,,2,,,116,,,,,,2,,,116,HSV2_StrainG,combined_herpes_viruses
SRR22753582,0,,,,,166,2,,,,,,,,166,2,,,,HSV2_StrainG,HSV1_KOS
SRR22753582,0,,,3,,,2,,,,,,3,,,2,,,,HSV2_StrainG,HHV6B
SRR22753582,0,,,,,,,1,,116,,,,,,,1,,116,KSHV,combined_herpes_viruses
SRR22753582,0,,,,,166,,1,,,,,,,166,,1,,,KSHV,HSV1_KOS
SRR22753582,0,,,3,,,,1,,,,,3,,,,1,,,KSHV,HHV6B
SRR22753582,93,,,,,166,,,,116,,,,,73,,,,23,combined_herpes_viruses,HSV1_KOS
SRR22753582,0,,,3,,,,,,116,,,3,,,,,,116,combined_herpes_viruses,HHV6B
SRR22753582,0,,,3,,166,,,,,,,3,,166,,,,,HSV1_KOS,HHV6B
SRR22753582,1,,1,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753582,1,,,,1,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753582,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753582,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753582,2,,,,,,2,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753582,1,,,,,,,1,,,,,,,,,0,,,KSHV,KSHV
SRR22753582,116,,,,,,,,,116,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753582,166,,,,,166,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753582,3,,,3,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753385,0,,,,,,4,7,,,,,,,,4,7,,,HSV2_StrainG,KSHV
SRR22753385,0,,0,,,,4,,,,,0,,,,4,,,,HSV2_StrainG,HCMV
SRR22753385,0,,,0,,,4,,,,,,0,,,4,,,,HSV2_StrainG,HHV6B
SRR22753385,0,,,,,17,4,,,,,,,,17,4,,,,HSV2_StrainG,HSV1_KOS
SRR22753385,0,,,,,,4,,,7,,,,,,4,,,7,HSV2_StrainG,combined_herpes_viruses
SRR22753385,0,,,,0,,4,,,,,,,0,,4,,,,HSV2_StrainG,HHV7
SRR22753385,0,1,,,,,4,,,,1,,,,,4,,,,HSV2_StrainG,EBV
SRR22753385,0,,,,,,4,,0,,,,,,,4,,0,,HSV2_StrainG,VZV_Ellen
SRR22753385,0,,0,,,,,7,,,,0,,,,,7,,,KSHV,HCMV
SRR22753385,0,,,0,,,,7,,,,,0,,,,7,,,KSHV,HHV6B
SRR22753385,0,,,,,17,,7,,,,,,,17,,7,,,KSHV,HSV1_KOS
SRR22753385,1,,,,,,,7,,7,,,,,,,6,,6,KSHV,combined_herpes_viruses
SRR22753385,0,,,,0,,,7,,,,,,0,,,7,,,KSHV,HHV7
SRR22753385,0,1,,,,,,7,,,1,,,,,,7,,,KSHV,EBV
SRR22753385,0,,,,,,,7,0,,,,,,,,7,0,,KSHV,VZV_Ellen
SRR22753385,0,,0,0,,,,,,,,0,0,,,,,,,HCMV,HHV6B
SRR22753385,0,,0,,,17,,,,,,0,,,17,,,,,HCMV,HSV1_KOS
SRR22753385,0,,0,,,,,,,7,,0,,,,,,,7,HCMV,combined_herpes_viruses
SRR22753385,0,,0,,0,,,,,,,0,,0,,,,,,HCMV,HHV7
SRR22753385,0,1,0,,,,,,,,1,0,,,,,,,,HCMV,EBV
SRR22753385,0,,0,,,,,,0,,,0,,,,,,0,,HCMV,VZV_Ellen
SRR22753385,0,,,0,,17,,,,,,,0,,17,,,,,HHV6B,HSV1_KOS
SRR22753385,0,,,0,,,,,,7,,,0,,,,,,7,HHV6B,combined_herpes_viruses
SRR22753385,0,,,0,0,,,,,,,,0,0,,,,,,HHV6B,HHV7
SRR22753385,0,1,,0,,,,,,,1,,0,,,,,,,HHV6B,EBV
SRR22753385,0,,,0,,,,,0,,,,0,,,,,0,,HHV6B,VZV_Ellen
SRR22753385,4,,,,,17,,,,7,,,,,13,,,,3,HSV1_KOS,combined_herpes_viruses
SRR22753385,0,,,,0,17,,,,,,,,0,17,,,,,HSV1_KOS,HHV7
SRR22753385,0,1,,,,17,,,,,1,,,,17,,,,,HSV1_KOS,EBV
SRR22753385,0,,,,,17,,,0,,,,,,17,,,0,,HSV1_KOS,VZV_Ellen
SRR22753385,0,,,,0,,,,,7,,,,0,,,,,7,combined_herpes_viruses,HHV7
SRR22753385,0,1,,,,,,,,7,1,,,,,,,,7,combined_herpes_viruses,EBV
SRR22753385,0,,,,,,,,0,7,,,,,,,,0,7,combined_herpes_viruses,VZV_Ellen
SRR22753385,0,1,,,0,,,,,,1,,,0,,,,,,HHV7,EBV
SRR22753385,0,,,,0,,,,0,,,,,0,,,,0,,HHV7,VZV_Ellen
SRR22753385,0,1,,,,,,,0,,1,,,,,,,0,,EBV,VZV_Ellen
SRR22753385,4,,,,,,4,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753385,7,,,,,,,7,,,,,,,,,0,,,KSHV,KSHV
SRR22753385,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753385,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753385,17,,,,,17,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753385,7,,,,,,,,,7,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753385,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753385,1,1,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753385,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753473,0,,,,,,,5,0,,,,,,,,5,0,,VZV_Ellen,KSHV
SRR22753473,0,,,,,,,,0,473,,,,,,,,0,473,VZV_Ellen,combined_herpes_viruses
SRR22753473,0,0,,,,,,,0,,0,,,,,,,0,,VZV_Ellen,EBV
SRR22753473,0,,,,,,1,,0,,,,,,,1,,0,,VZV_Ellen,HSV2_StrainG
SRR22753473,0,,,0,,,,,0,,,,0,,,,,0,,VZV_Ellen,HHV6B
SRR22753473,0,,,,,576,,,0,,,,,,576,,,0,,VZV_Ellen,HSV1_KOS
SRR22753473,0,,0,,,,,,0,,,0,,,,,,0,,VZV_Ellen,HCMV
SRR22753473,0,,,,7,,,,0,,,,,7,,,,0,,VZV_Ellen,HHV7
SRR22753473,0,,,,,,,5,,473,,,,,,,5,,473,KSHV,combined_herpes_viruses
SRR22753473,0,0,,,,,,5,,,0,,,,,,5,,,KSHV,EBV
SRR22753473,0,,,,,,1,5,,,,,,,,1,5,,,KSHV,HSV2_StrainG
SRR22753473,0,,,0,,,,5,,,,,0,,,,5,,,KSHV,HHV6B
SRR22753473,0,,,,,576,,5,,,,,,,576,,5,,,KSHV,HSV1_KOS
SRR22753473,0,,0,,,,,5,,,,0,,,,,5,,,KSHV,HCMV
SRR22753473,0,,,,7,,,5,,,,,,7,,,5,,,KSHV,HHV7
SRR22753473,0,0,,,,,,,,473,0,,,,,,,,473,combined_herpes_viruses,EBV
SRR22753473,0,,,,,,1,,,473,,,,,,1,,,473,combined_herpes_viruses,HSV2_StrainG
SRR22753473,0,,,0,,,,,,473,,,0,,,,,,473,combined_herpes_viruses,HHV6B
SRR22753473,355,,,,,576,,,,473,,,,,221,,,,118,combined_herpes_viruses,HSV1_KOS
SRR22753473,0,,0,,,,,,,473,,0,,,,,,,473,combined_herpes_viruses,HCMV
SRR22753473,1,,,,7,,,,,473,,,,6,,,,,472,combined_herpes_viruses,HHV7
SRR22753473,0,0,,,,,1,,,,0,,,,,1,,,,EBV,HSV2_StrainG
SRR22753473,0,0,,0,,,,,,,0,,0,,,,,,,EBV,HHV6B
SRR22753473,0,0,,,,576,,,,,0,,,,576,,,,,EBV,HSV1_KOS
SRR22753473,0,0,0,,,,,,,,0,0,,,,,,,,EBV,HCMV
SRR22753473,0,0,,,7,,,,,,0,,,7,,,,,,EBV,HHV7
SRR22753473,0,,,0,,,1,,,,,,0,,,1,,,,HSV2_StrainG,HHV6B
SRR22753473,0,,,,,576,1,,,,,,,,576,1,,,,HSV2_StrainG,HSV1_KOS
SRR22753473,0,,0,,,,1,,,,,0,,,,1,,,,HSV2_StrainG,HCMV
SRR22753473,0,,,,7,,1,,,,,,,7,,1,,,,HSV2_StrainG,HHV7
SRR22753473,0,,,0,,576,,,,,,,0,,576,,,,,HHV6B,HSV1_KOS
SRR22753473,0,,0,0,,,,,,,,0,0,,,,,,,HHV6B,HCMV
SRR22753473,0,,,0,7,,,,,,,,0,7,,,,,,HHV6B,HHV7
SRR22753473,0,,0,,,576,,,,,,0,,,576,,,,,HSV1_KOS,HCMV
SRR22753473,0,,,,7,576,,,,,,,,7,576,,,,,HSV1_KOS,HHV7
SRR22753473,0,,0,,7,,,,,,,0,,7,,,,,,HCMV,HHV7
SRR22753473,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753473,5,,,,,,,5,,,,,,,,,0,,,KSHV,KSHV
SRR22753473,473,,,,,,,,,473,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753473,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753473,1,,,,,,1,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753473,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753473,576,,,,,576,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753473,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753473,7,,,,7,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753525,0,,,,,,,9,0,,,,,,,,9,0,,KSHV,VZV_Ellen
SRR22753525,2,,,,,,,9,,4,,,,,,,7,,2,KSHV,combined_herpes_viruses
SRR22753525,0,,0,,,,,9,,,,0,,,,,9,,,KSHV,HCMV
SRR22753525,0,0,,,,,,9,,,0,,,,,,9,,,KSHV,EBV
SRR22753525,0,,,,,,6,9,,,,,,,,6,9,,,KSHV,HSV2_StrainG
SRR22753525,0,,,,,6,,9,,,,,,,6,,9,,,KSHV,HSV1_KOS
SRR22753525,0,,,,0,,,9,,,,,,0,,,9,,,KSHV,HHV7
SRR22753525,0,,,0,,,,9,,,,,0,,,,9,,,KSHV,HHV6B
SRR22753525,0,,,,,,,,0,4,,,,,,,,0,4,VZV_Ellen,combined_herpes_viruses
SRR22753525,0,,0,,,,,,0,,,0,,,,,,0,,VZV_Ellen,HCMV
SRR22753525,0,0,,,,,,,0,,0,,,,,,,0,,VZV_Ellen,EBV
SRR22753525,0,,,,,,6,,0,,,,,,,6,,0,,VZV_Ellen,HSV2_StrainG
SRR22753525,0,,,,,6,,,0,,,,,,6,,,0,,VZV_Ellen,HSV1_KOS
SRR22753525,0,,,,0,,,,0,,,,,0,,,,0,,VZV_Ellen,HHV7
SRR22753525,0,,,0,,,,,0,,,,0,,,,,0,,VZV_Ellen,HHV6B
SRR22753525,0,,0,,,,,,,4,,0,,,,,,,4,combined_herpes_viruses,HCMV
SRR22753525,0,0,,,,,,,,4,0,,,,,,,,4,combined_herpes_viruses,EBV
SRR22753525,0,,,,,,6,,,4,,,,,,6,,,4,combined_herpes_viruses,HSV2_StrainG
SRR22753525,2,,,,,6,,,,4,,,,,4,,,,2,combined_herpes_viruses,HSV1_KOS
SRR22753525,0,,,,0,,,,,4,,,,0,,,,,4,combined_herpes_viruses,HHV7
SRR22753525,0,,,0,,,,,,4,,,0,,,,,,4,combined_herpes_viruses,HHV6B
SRR22753525,0,0,0,,,,,,,,0,0,,,,,,,,HCMV,EBV
SRR22753525,0,,0,,,,6,,,,,0,,,,6,,,,HCMV,HSV2_StrainG
SRR22753525,0,,0,,,6,,,,,,0,,,6,,,,,HCMV,HSV1_KOS
SRR22753525,0,,0,,0,,,,,,,0,,0,,,,,,HCMV,HHV7
SRR22753525,0,,0,0,,,,,,,,0,0,,,,,,,HCMV,HHV6B
SRR22753525,0,0,,,,,6,,,,0,,,,,6,,,,EBV,HSV2_StrainG
SRR22753525,0,0,,,,6,,,,,0,,,,6,,,,,EBV,HSV1_KOS
SRR22753525,0,0,,,0,,,,,,0,,,0,,,,,,EBV,HHV7
SRR22753525,0,0,,0,,,,,,,0,,0,,,,,,,EBV,HHV6B
SRR22753525,0,,,,,6,6,,,,,,,,6,6,,,,HSV2_StrainG,HSV1_KOS
SRR22753525,0,,,,0,,6,,,,,,,0,,6,,,,HSV2_StrainG,HHV7
SRR22753525,0,,,0,,,6,,,,,,0,,,6,,,,HSV2_StrainG,HHV6B
SRR22753525,0,,,,0,6,,,,,,,,0,6,,,,,HSV1_KOS,HHV7
SRR22753525,0,,,0,,6,,,,,,,0,,6,,,,,HSV1_KOS,HHV6B
SRR22753525,0,,,0,0,,,,,,,,0,0,,,,,,HHV7,HHV6B
SRR22753525,9,,,,,,,9,,,,,,,,,0,,,KSHV,KSHV
SRR22753525,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753525,4,,,,,,,,,4,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753525,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753525,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753525,6,,,,,,6,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753525,6,,,,,6,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753525,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753525,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753489,0,,,,0,,8,,,,,,,0,,8,,,,HHV7,HSV2_StrainG
SRR22753489,0,0,,,0,,,,,,0,,,0,,,,,,HHV7,EBV
SRR22753489,0,,,,0,,,15,,,,,,0,,,15,,,HHV7,KSHV
SRR22753489,0,,,,0,30,,,,,,,,0,30,,,,,HHV7,HSV1_KOS
SRR22753489,0,,,,0,,,,0,,,,,0,,,,0,,HHV7,VZV_Ellen
SRR22753489,0,,,,0,,,,,24,,,,0,,,,,24,HHV7,combined_herpes_viruses
SRR22753489,0,,,0,0,,,,,,,,0,0,,,,,,HHV7,HHV6B
SRR22753489,0,,0,,0,,,,,,,0,,0,,,,,,HHV7,HCMV
SRR22753489,0,0,,,,,8,,,,0,,,,,8,,,,HSV2_StrainG,EBV
SRR22753489,0,,,,,,8,15,,,,,,,,8,15,,,HSV2_StrainG,KSHV
SRR22753489,0,,,,,30,8,,,,,,,,30,8,,,,HSV2_StrainG,HSV1_KOS
SRR22753489,0,,,,,,8,,0,,,,,,,8,,0,,HSV2_StrainG,VZV_Ellen
SRR22753489,0,,,,,,8,,,24,,,,,,8,,,24,HSV2_StrainG,combined_herpes_viruses
SRR22753489,0,,,0,,,8,,,,,,0,,,8,,,,HSV2_StrainG,HHV6B
SRR22753489,0,,0,,,,8,,,,,0,,,,8,,,,HSV2_StrainG,HCMV
SRR22753489,0,0,,,,,,15,,,0,,,,,,15,,,EBV,KSHV
SRR22753489,0,0,,,,30,,,,,0,,,,30,,,,,EBV,HSV1_KOS
SRR22753489,0,0,,,,,,,0,,0,,,,,,,0,,EBV,VZV_Ellen
SRR22753489,0,0,,,,,,,,24,0,,,,,,,,24,EBV,combined_herpes_viruses
SRR22753489,0,0,,0,,,,,,,0,,0,,,,,,,EBV,HHV6B
SRR22753489,0,0,0,,,,,,,,0,0,,,,,,,,EBV,HCMV
SRR22753489,0,,,,,30,,15,,,,,,,30,,15,,,KSHV,HSV1_KOS
SRR22753489,0,,,,,,,15,0,,,,,,,,15,0,,KSHV,VZV_Ellen
SRR22753489,4,,,,,,,15,,24,,,,,,,11,,20,KSHV,combined_herpes_viruses
SRR22753489,0,,,0,,,,15,,,,,0,,,,15,,,KSHV,HHV6B
SRR22753489,0,,0,,,,,15,,,,0,,,,,15,,,KSHV,HCMV
SRR22753489,0,,,,,30,,,0,,,,,,30,,,0,,HSV1_KOS,VZV_Ellen
SRR22753489,16,,,,,30,,,,24,,,,,14,,,,8,HSV1_KOS,combined_herpes_viruses
SRR22753489,0,,,0,,30,,,,,,,0,,30,,,,,HSV1_KOS,HHV6B
SRR22753489,0,,0,,,30,,,,,,0,,,30,,,,,HSV1_KOS,HCMV
SRR22753489,0,,,,,,,,0,24,,,,,,,,0,24,VZV_Ellen,combined_herpes_viruses
SRR22753489,0,,,0,,,,,0,,,,0,,,,,0,,VZV_Ellen,HHV6B
SRR22753489,0,,0,,,,,,0,,,0,,,,,,0,,VZV_Ellen,HCMV
SRR22753489,0,,,0,,,,,,24,,,0,,,,,,24,combined_herpes_viruses,HHV6B
SRR22753489,0,,0,,,,,,,24,,0,,,,,,,24,combined_herpes_viruses,HCMV
SRR22753489,0,,0,0,,,,,,,,0,0,,,,,,,HHV6B,HCMV
SRR22753489,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753489,8,,,,,,8,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753489,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753489,15,,,,,,,15,,,,,,,,,0,,,KSHV,KSHV
SRR22753489,30,,,,,30,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753489,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753489,24,,,,,,,,,24,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753489,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753489,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753464,0,,,,,84,2,,,,,,,,84,2,,,,HSV2_StrainG,HSV1_KOS
SRR22753464,0,,,,,,2,,0,,,,,,,2,,0,,HSV2_StrainG,VZV_Ellen
SRR22753464,0,0,,,,,2,,,,0,,,,,2,,,,HSV2_StrainG,EBV
SRR22753464,0,,,,,,2,,,47,,,,,,2,,,47,HSV2_StrainG,combined_herpes_viruses
SRR22753464,0,,,,,,2,5,,,,,,,,2,5,,,HSV2_StrainG,KSHV
SRR22753464,0,,0,,,,2,,,,,0,,,,2,,,,HSV2_StrainG,HCMV
SRR22753464,0,,,2,,,2,,,,,,2,,,2,,,,HSV2_StrainG,HHV6B
SRR22753464,0,,,,0,,2,,,,,,,0,,2,,,,HSV2_StrainG,HHV7
SRR22753464,0,,,,,84,,,0,,,,,,84,,,0,,HSV1_KOS,VZV_Ellen
SRR22753464,0,0,,,,84,,,,,0,,,,84,,,,,HSV1_KOS,EBV
SRR22753464,37,,,,,84,,,,47,,,,,47,,,,10,HSV1_KOS,combined_herpes_viruses
SRR22753464,0,,,,,84,,5,,,,,,,84,,5,,,HSV1_KOS,KSHV
SRR22753464,0,,0,,,84,,,,,,0,,,84,,,,,HSV1_KOS,HCMV
SRR22753464,0,,,2,,84,,,,,,,2,,84,,,,,HSV1_KOS,HHV6B
